id;user_id;screen_name;email;fact_id;cue_text;image_file_id;answer;lesson_id;lesson_title;sequence_number;create_time;activation;mastery_activation;alpha;presentation_start_time;presentation_duration;reaction_time;session_time;presented_cue_text_index;presented_image_index;correct;given_response;alternatives;backspace_used;backspaced_first_letter;number_of_choices;model_parameters;session_id;most_difficult;answer_method;spelling_tolerance;algorithm_id;device_info;data
31386486;69410;user4099;user4099@adrc.com;116977;;;Lions%20Mane;3323;Jellyfish;56;2023-03-13 17:14:51.177900;-0.768438012816137;;0.3;1678724087786;3035;1310;383744;0;;true;lions mane;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";be8761b2-3b88-4fe2-bbbe-1b9c33e80909;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1678724087786,""presentationDuration"":3035,""factId"":116977,""reactionTime"":1310,""sessionTime"":383744,""correct"":true,""presentedCueTextIndex"":0,""givenResponse"":""lions mane"",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""be8761b2-3b88-4fe2-bbbe-1b9c33e80909"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1678724090821}"
31386498;69410;user4099;user4099@adrc.com;116981;;;Crystal;3323;Jellyfish;68;2023-03-13 17:16:04.341645;;;0.3;1678724158314;5695;5695;456932;0;;true;;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";be8761b2-3b88-4fe2-bbbe-1b9c33e80909;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1678724158314,""presentationDuration"":5695,""factId"":116981,""reactionTime"":5695,""sessionTime"":456932,""correct"":true,""presentedCueTextIndex"":0,""givenResponse"":"""",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""be8761b2-3b88-4fe2-bbbe-1b9c33e80909"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1678724164009}"
31386500;69410;user4099;user4099@adrc.com;116981;;;Crystal;3323;Jellyfish;70;2023-03-13 17:16:14.197825;-0.752367145853513;;0.3;1678724170593;3243;2012;466759;0;;true;crystal;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";be8761b2-3b88-4fe2-bbbe-1b9c33e80909;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1678724170593,""presentationDuration"":3243,""factId"":116981,""reactionTime"":2012,""sessionTime"":466759,""correct"":true,""presentedCueTextIndex"":0,""givenResponse"":""crystal"",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""be8761b2-3b88-4fe2-bbbe-1b9c33e80909"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1678724173836}"
31620156;69411;user4016;user4016@adrc.com;116981;;;Crystal;3323;Jellyfish;3;2023-03-20 21:24:13.669467;;;0.3;1679343847542;6058;6058;15280;0;;true;;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";9b3c98d5-8a3f-4efe-a355-5882c9b3890a;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1679343847542,""presentationDuration"":6058,""factId"":116981,""reactionTime"":6058,""sessionTime"":15280,""correct"":true,""presentedCueTextIndex"":0,""givenResponse"":"""",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""9b3c98d5-8a3f-4efe-a355-5882c9b3890a"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1679343853600}"
31620158;69411;user4016;user4016@adrc.com;116981;;;Crystal;3323;Jellyfish;4;2023-03-20 21:24:16.683869;-0.551592916538072;;0.3;1679343853830;2755;1520;18265;0;;true;crystal;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";9b3c98d5-8a3f-4efe-a355-5882c9b3890a;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1679343853830,""presentationDuration"":2755,""factId"":116981,""reactionTime"":1520,""sessionTime"":18265,""correct"":true,""presentedCueTextIndex"":0,""givenResponse"":""crystal"",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""9b3c98d5-8a3f-4efe-a355-5882c9b3890a"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1679343856585}"
31620186;69411;user4016;user4016@adrc.com;116981;;;Crystal;3323;Jellyfish;12;2023-03-20 21:25:25.705510;-0.823253668175575;;0.349609375;1679343916958;8648;7402;87287;0;;false;ortolan;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";9b3c98d5-8a3f-4efe-a355-5882c9b3890a;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1679343916958,""presentationDuration"":8648,""factId"":116981,""reactionTime"":7402,""sessionTime"":87287,""correct"":false,""presentedCueTextIndex"":0,""givenResponse"":""ortolan"",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""9b3c98d5-8a3f-4efe-a355-5882c9b3890a"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1679343925607}"
31620217;69411;user4016;user4016@adrc.com;116981;;;Crystal;3323;Jellyfish;16;2023-03-20 21:26:46.790651;-0.895895877388752;;0.39921875;1679343987656;19023;17681;168359;0;;false;dont no;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";9b3c98d5-8a3f-4efe-a355-5882c9b3890a;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1679343987656,""presentationDuration"":19023,""factId"":116981,""reactionTime"":17681,""sessionTime"":168359,""correct"":false,""presentedCueTextIndex"":0,""givenResponse"":""dont no"",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""9b3c98d5-8a3f-4efe-a355-5882c9b3890a"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1679344006679}"
31620247;69411;user4016;user4016@adrc.com;116981;;;Crystal;3323;Jellyfish;21;2023-03-20 21:28:23.228303;-1.09585064437313;;0.423828125;1679344089664;13442;11899;264795;0;;false;dont no;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";9b3c98d5-8a3f-4efe-a355-5882c9b3890a;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1679344089664,""presentationDuration"":13442,""factId"":116981,""reactionTime"":11899,""sessionTime"":264795,""correct"":false,""presentedCueTextIndex"":0,""givenResponse"":""dont no"",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""9b3c98d5-8a3f-4efe-a355-5882c9b3890a"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1679344103115}"
31620328;69411;user4016;user4016@adrc.com;116981;;;Crystal;3323;Jellyfish;25;2023-03-20 21:29:58.652686;-1.08798733749157;;0.42578125;1679344181662;16894;15635;360237;0;;false;man;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";9b3c98d5-8a3f-4efe-a355-5882c9b3890a;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1679344181662,""presentationDuration"":16894,""factId"":116981,""reactionTime"":15635,""sessionTime"":360237,""correct"":false,""presentedCueTextIndex"":0,""givenResponse"":""man"",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""9b3c98d5-8a3f-4efe-a355-5882c9b3890a"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1679344198557}"
31620365;69411;user4016;user4016@adrc.com;116981;;;Crystal;3323;Jellyfish;30;2023-03-20 21:31:19.851786;-0.978890906014027;;0.428515625;1679344269435;10320;8935;441435;0;;false;man;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";9b3c98d5-8a3f-4efe-a355-5882c9b3890a;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1679344269435,""presentationDuration"":10320,""factId"":116981,""reactionTime"":8935,""sessionTime"":441435,""correct"":false,""presentedCueTextIndex"":0,""givenResponse"":""man"",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""9b3c98d5-8a3f-4efe-a355-5882c9b3890a"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1679344279755}"
31409396;69412;user7086;user7086@adrc.com;116981;;;Crystal;3323;Jellyfish;18;2023-03-14 00:39:55.133819;;;0.3;1678750791759;4507;4507;224826;0;;true;;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";823674b1-52b4-4ef9-bf74-c5b144cc3f3f;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1678750791759,""presentationDuration"":4507,""factId"":116981,""reactionTime"":4507,""sessionTime"":224826,""correct"":true,""presentedCueTextIndex"":0,""givenResponse"":"""",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""823674b1-52b4-4ef9-bf74-c5b144cc3f3f"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1678750796266}"
31409404;69412;user7086;user7086@adrc.com;116981;;;Crystal;3323;Jellyfish;20;2023-03-14 00:40:08.349889;-0.771989705164702;;0.3;1678750804868;4583;3145;238011;0;;false;emortal;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";823674b1-52b4-4ef9-bf74-c5b144cc3f3f;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1678750804868,""presentationDuration"":4583,""factId"":116981,""reactionTime"":3145,""sessionTime"":238011,""correct"":false,""presentedCueTextIndex"":0,""givenResponse"":""emortal"",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""823674b1-52b4-4ef9-bf74-c5b144cc3f3f"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1678750809451}"
31409533;69412;user7086;user7086@adrc.com;116981;;;Crystal;3323;Jellyfish;28;2023-03-14 00:41:33.973790;-0.880907270166808;;0.349609375;1678750887382;7695;6521;323637;0;;false;i dont know;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";823674b1-52b4-4ef9-bf74-c5b144cc3f3f;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1678750887382,""presentationDuration"":7695,""factId"":116981,""reactionTime"":6521,""sessionTime"":323637,""correct"":false,""presentedCueTextIndex"":0,""givenResponse"":""i dont know"",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""823674b1-52b4-4ef9-bf74-c5b144cc3f3f"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1678750895077}"
31409618;69412;user7086;user7086@adrc.com;116981;;;Crystal;3323;Jellyfish;34;2023-03-14 00:43:00.860345;-0.946582409062817;;0.39921875;1678750972685;9284;7618;410529;0;;false;im not sure;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";823674b1-52b4-4ef9-bf74-c5b144cc3f3f;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1678750972685,""presentationDuration"":9284,""factId"":116981,""reactionTime"":7618,""sessionTime"":410529,""correct"":false,""presentedCueTextIndex"":0,""givenResponse"":""im not sure"",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""823674b1-52b4-4ef9-bf74-c5b144cc3f3f"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1678750981969}"
31409648;69412;user7086;user7086@adrc.com;116981;;;Crystal;3323;Jellyfish;39;2023-03-14 00:43:57.303182;-0.948028460464187;;0.412109375;1678751031824;6589;5320;466973;0;;false;emortal;[];false;false;0;"{""forgetThreshold"":-0.8,""maxAlpha"":0.5,""minAlpha"":0.15,""studyTrials"":true,""lookAheadTime"":15000}";823674b1-52b4-4ef9-bf74-c5b144cc3f3f;false;VOICE_INPUT;CASE_INSENSITIVE;1;;"{""presentationStartTime"":1678751031824,""presentationDuration"":6589,""factId"":116981,""reactionTime"":5320,""sessionTime"":466973,""correct"":false,""presentedCueTextIndex"":0,""givenResponse"":""emortal"",""alternatives"":[],""backSpaceUsed"":false,""backSpacedFirstLetter"":false,""numberOfChoices"":0,""keyStrokes"":[],""sessionId"":""823674b1-52b4-4ef9-bf74-c5b144cc3f3f"",""mostDifficult"":false,""answerMethod"":""VOICE_INPUT"",""currentTime"":1678751038414}"
